3.1255078	1.5627509	1.5627435	1.5627275	1.5627017	1.5626689	1.5626292	1.562584	1.5625389	1.5624918	1.5624504	1.56241	1.5623685	1.5623269	1.5622865	1.5622466	1.5622045	1.5621616	1.5621217	1.5620775	1.5620347	1.5619918	1.5619472	1.5619024	1.5618559	1.5618088	1.5617636	1.5617155	1.5616671	1.5616159	1.5615647	1.5615125	1.5614604	1.5614059	1.5613503	1.5612934	1.5612347	1.5611758	1.5611138	1.5610516	1.5609854	1.5609179	1.5608485	1.560775	1.5606986	1.560618	1.5605302	1.5604353	1.5603348	1.5602236	1.5601015	1.5599661	1.5598136	1.5596462	1.5594566	1.5592428	1.5590025	1.5587312	1.5584267	1.5580862	1.5577029	1.5572771	1.5568036	1.5562769	1.5556974	1.5550593	1.55436	1.5535957	1.5527624	1.5518582	1.5508828	1.5498294	1.5486989	1.5474888	1.5461957	1.5448196	1.5433589	1.5418134	1.540181	1.53846	1.5366523	1.5347573	1.5327741	1.5307016	1.5285429	1.5262978	1.5239651	1.521548	1.5190444	1.5164593	1.5137914	1.5110422	1.5082154	1.5053084	1.5023268	1.4992702	1.4961412	1.492941	1.4896715	1.486334	1.4829324	1.4794679	1.4759413	1.4723563	1.4687122	1.4650136	1.4612625	1.457459	1.4536068	1.4497058	1.4457616	1.4417727	1.4377429	1.4336736	1.4295655	1.4254235	1.4212469	1.4170375	1.4127983	1.4085287	1.4042332	1.3999138	1.3955679	1.3912013	1.3868135	1.3824065	1.3779826	1.373541	1.3690852	1.3646177	1.3601358	1.3556441	1.3511425	1.346633	1.3421158	1.3375934	1.3330672	1.3285351	1.3240001	1.3194643	1.314927	1.3103906	1.3058562	1.3013237	1.296793	1.2922676	1.2877464	1.2832301	1.2787212	1.2742177	1.2697239	1.2652373	1.2607601	1.2562926	1.2518374	1.2473923	1.2429581	1.2385373	1.2341285	1.2297342	1.2253532	1.2209882	1.2166346	1.2123003	1.2079806	1.2036785	1.1993912	1.1951234	1.1908714	1.1866388	1.182425	1.1782302	1.1740549	1.1698999	1.1657635	1.1616477	1.1575533	1.1534795	1.1494281	1.145396	1.1413885	1.1374029	1.1334388	1.1294979	1.125578	1.121684	1.1178124	1.1139654	1.1101422	1.106342	1.1025667	1.0988172	1.0950899	1.0913893	1.0877137	1.0840634	1.0804369	1.0768374	1.0732627	1.069714
3.1255038	2.3091848	1.9658625	1.8355316	1.7683872	1.7276144	1.7002617	1.6806479	1.6658987	1.6544036	1.6451893	1.6376389	1.6313369	1.6260011	1.6214149	1.6174349	1.6139461	1.6108624	1.6081123	1.6056498	1.6034306	1.6014155	1.5995787	1.5978973	1.5963525	1.594925	1.5936053	1.5923777	1.591234	1.5901638	1.5891581	1.5882165	1.5873284	1.5864881	1.5856942	1.584941	1.5842247	1.5835438	1.5828936	1.5822715	1.5816705	1.5811	1.5805476	1.5800145	1.5795014	1.5790002	1.5785098	1.5780318	1.5775614	1.5770957	1.5766315	1.5761658	1.5757005	1.5752264	1.5747429	1.5742447	1.5737287	1.5731925	1.572628	1.572035	1.571408	1.570727	1.5700219	1.5692707	1.5684706	1.5676168	1.5667069	1.5657369	1.5647025	1.5636022	1.5624342	1.5611925	1.5598775	1.5584848	1.5570132	1.5554634	1.5538303	1.5521146	1.5503151	1.5484314	1.5464641	1.5444098	1.5422695	1.5400447	1.5377352	1.53534	1.5328627	1.5303009	1.5276574	1.524933	1.5221286	1.5192447	1.5162855	1.5132482	1.5101372	1.5069542	1.5037005	1.500378	1.4969878	1.4935331	1.4900141	1.4864353	1.4827955	1.4790983	1.4753468	1.4715424	1.4676847	1.463778	1.459824	1.4558243	1.4517808	1.4476956	1.4435716	1.4394077	1.4352086	1.4309752	1.4267092	1.4224119	1.418088	1.413735	1.4093561	1.4049554	1.4005296	1.3960848	1.3916217	1.387139	1.3826406	1.3781254	1.3736005	1.3690604	1.3645105	1.3599499	1.3553823	1.3508064	1.3462249	1.3416392	1.3370495	1.3324566	1.3278624	1.3232678	1.3186742	1.3140798	1.3094888	1.3049004	1.3003174	1.2957381	1.2911645	1.286598	1.282039	1.2774872	1.2729433	1.2684094	1.2638848	1.2593732	1.2548703	1.2503798	1.245903	1.2414396	1.2369884	1.2325512	1.2281301	1.2237241	1.2193344	1.2149597	1.2106006	1.2062614	1.2019376	1.1976318	1.1933464	1.1890794	1.1848292	1.1806004	1.1763902	1.1722015	1.1680342	1.1638856	1.1597605	1.1556547	1.1515726	1.147512	1.1434733	1.1394585	1.1354661	1.1314962	1.1275505	1.1236279	1.1197293	1.1158557	1.1120049	1.1081793	1.1043795	1.1006029	1.0968527	1.0931261	1.0894265	1.0857517	1.0821019	1.0784796	1.074882	1.0713098
3.1255	2.8126857	2.327951	2.0954316	1.9685096	1.8896896	1.8362244	1.7976526	1.7685398	1.7458009	1.7275475	1.7125821	1.7000848	1.689489	1.680393	1.6724986	1.6655812	1.6594719	1.6540314	1.649161	1.6447644	1.6407859	1.6371617	1.6338474	1.6308069	1.6280042	1.6254092	1.6230004	1.620765	1.6186727	1.6167208	1.6148859	1.6131647	1.6115431	1.6100106	1.6085614	1.6071898	1.6058857	1.6046473	1.6034642	1.6023343	1.6012572	1.600224	1.5992314	1.5982758	1.5973575	1.5964671	1.5956037	1.594764	1.5939438	1.5931413	1.5923491	1.5915669	1.5907869	1.5900093	1.5892234	1.5884318	1.5876268	1.586805	1.5859619	1.5850899	1.5841885	1.5832527	1.5822755	1.5812556	1.5801864	1.579066	1.5778912	1.5766568	1.5753595	1.5739986	1.5725685	1.5710648	1.5694734	1.5678233	1.5660963	1.5642905	1.5624048	1.5604407	1.5583934	1.5562638	1.5540489	1.5517541	1.5493747	1.5469151	1.5443721	1.5417471	1.5390419	1.5362544	1.5333909	1.5304503	1.5274323	1.5243381	1.5211715	1.5179322	1.5146224	1.5112455	1.5077993	1.5042893	1.5007161	1.4970807	1.4933867	1.4896349	1.4858274	1.4819669	1.4780526	1.4740903	1.4700803	1.4660243	1.4619241	1.4577827	1.4536002	1.4493814	1.4451241	1.4408339	1.4365108	1.4321568	1.4277723	1.4233613	1.4189259	1.4144642	1.409981	1.4054759	1.400952	1.3964117	1.3918539	1.3872817	1.3826956	1.3780962	1.3734851	1.3688668	1.3642395	1.3596045	1.3549647	1.3503205	1.3456688	1.3410167	1.3363653	1.3317097	1.3270559	1.3224045	1.3177546	1.3131075	1.3084644	1.3038272	1.2991947	1.2945697	1.2899517	1.2853428	1.2807409	1.27615	1.2715677	1.2669977	1.2624381	1.2578915	1.2533568	1.2488365	1.2443293	1.2398374	1.235358	1.2308953	1.2264493	1.2220192	1.2176075	1.2132094	1.2088321	1.2044725	1.2001317	1.1958098	1.1915067	1.1872238	1.1829598	1.1787165	1.1744944	1.1702942	1.1661147	1.1619568	1.1578205	1.1537076	1.1496172	1.1455487	1.1415044	1.137484	1.1334856	1.1295123	1.1255618	1.1216372	1.1177353	1.1138598	1.1100078	1.1061819	1.1023809	1.0986044	1.094855	1.0911301	1.0874323	1.0837603	1.0801126	1.0764927	1.0728996
3.1254973	3.0408039	2.6200752	2.3313186	2.1579576	2.0461543	1.9688929	1.9125655	1.8697737	1.8362083	1.8091877	1.7869799	1.7684091	1.752652	1.7391098	1.7273506	1.7170424	1.707935	1.6998234	1.6925582	1.6860087	1.6800753	1.6746753	1.6697351	1.6652052	1.6610311	1.6571711	1.6535927	1.6502622	1.6471579	1.6442561	1.6415362	1.6389827	1.6365776	1.6343105	1.6321644	1.6301353	1.6282107	1.6263834	1.624642	1.6229856	1.6214035	1.6198878	1.6184356	1.6170453	1.6157074	1.6144191	1.6131698	1.6119597	1.6107872	1.609642	1.6085221	1.607422	1.6063387	1.6052667	1.6041994	1.6031301	1.6020577	1.600978	1.5998833	1.5987668	1.5976259	1.5964589	1.5952569	1.5940143	1.5927304	1.5914021	1.5900209	1.5885837	1.5870887	1.585533	1.5839123	1.5822273	1.5804682	1.5786422	1.5767379	1.5747607	1.5727047	1.5705534	1.5683408	1.5660487	1.5636775	1.5612265	1.5586944	1.5560817	1.5533892	1.5506198	1.5477688	1.5448416	1.5418383	1.5387585	1.5356051	1.5323766	1.5290794	1.5257125	1.5222756	1.5187726	1.5152053	1.5115746	1.5078828	1.5041307	1.5003217	1.4964575	1.4925389	1.4885689	1.4845488	1.48048	1.4763675	1.472208	1.4680089	1.4637671	1.4594893	1.4551746	1.4508239	1.4464426	1.4420277	1.4375859	1.4331142	1.4286196	1.4240977	1.4195555	1.4149919	1.4104073	1.4058048	1.4011863	1.3965523	1.3919053	1.3872472	1.3825773	1.3778977	1.3732086	1.3685135	1.3638116	1.3591063	1.3543959	1.3496842	1.3449706	1.340256	1.3355435	1.3308303	1.3261194	1.3214132	1.3167114	1.312014	1.3073233	1.3026375	1.2979611	1.2932918	1.288633	1.2839824	1.2793422	1.2747132	1.2700957	1.2654911	1.2608994	1.2563204	1.251757	1.2472059	1.2426709	1.2381524	1.2336494	1.2291623	1.2246933	1.2202418	1.2158086	1.2113926	1.2069958	1.2026182	1.1982602	1.1939224	1.1896051	1.1853083	1.1810328	1.1767777	1.1725438	1.1683327	1.1641431	1.1599779	1.1558344	1.1517131	1.1476156	1.1435412	1.1394916	1.1354656	1.1314642	1.1274869	1.1235348	1.1196074	1.1157038	1.1118275	1.1079757	1.1041498	1.1003495	1.0965749	1.0928255	1.0891029	1.0854074	1.0817399	1.0780958	1.0744796
3.1254783	3.109715	2.8317571	2.5352869	2.3324413	2.1945705	2.0967839	2.0244188	1.9689378	1.9251444	1.8897452	1.8605636	1.8361027	1.8153106	1.797421	1.7818723	1.7682321	1.7561681	1.7454275	1.7357938	1.7271131	1.7192467	1.7120856	1.7055374	1.6995242	1.6939874	1.6888686	1.6841223	1.6797119	1.675595	1.6717492	1.6681468	1.664763	1.6615776	1.6585774	1.6557424	1.6530606	1.6505162	1.6481032	1.6458079	1.6436198	1.6415336	1.6395367	1.6376305	1.6357995	1.6340419	1.6323503	1.6307203	1.6291436	1.6276172	1.6261346	1.6246866	1.623273	1.6218824	1.6205161	1.6191628	1.6178205	1.6164804	1.6151426	1.6137929	1.6124341	1.6110573	1.6096561	1.6082283	1.6067669	1.6052667	1.6037258	1.6021394	1.600499	1.5988089	1.59706	1.5952495	1.5933757	1.591436	1.5894287	1.5873499	1.5851989	1.5829732	1.5806725	1.5782981	1.5758436	1.5733119	1.5706838	1.5679975	1.5652328	1.5623922	1.5594753	1.5564811	1.5534112	1.550269	1.5470521	1.5437626	1.5404024	1.5369732	1.5334754	1.5299125	1.5262856	1.5225942	1.518844	1.5150326	1.5111642	1.5072407	1.5032629	1.4992334	1.4951539	1.4910276	1.486855	1.4826373	1.4783762	1.4740754	1.4697369	1.4653621	1.4609524	1.4565086	1.4520345	1.4475312	1.4429983	1.4384415	1.4338596	1.4292541	1.4246286	1.4199834	1.4153211	1.4106408	1.4059458	1.4012374	1.3965157	1.3917832	1.3870435	1.3822916	1.3775349	1.3727715	1.3680037	1.3632317	1.3584591	1.3536841	1.3489077	1.3441324	1.3393605	1.3345888	1.3298224	1.3250585	1.3203011	1.3155484	1.3108037	1.3060669	1.3013377	1.2966183	1.2919089	1.2872092	1.2825205	1.2778441	1.2731816	1.26853	1.2638941	1.2592711	1.2546645	1.250072	1.2454952	1.2409337	1.236389	1.2318639	1.2273545	1.2228649	1.2183928	1.213941	1.2095078	1.2050945	1.2007	1.1963274	1.1919762	1.1876451	1.1833346	1.1790487	1.174783	1.1705408	1.1663201	1.1621226	1.1579491	1.1537983	1.1496708	1.1455693	1.1414902	1.1374372	1.1334066	1.129402	1.1254237	1.121469	1.1175408	1.1136379	1.109761	1.1059086	1.1020846	1.0982859	1.0945132	1.0907676	1.0870479	1.0833569	1.0796908	1.0760522
3.1254582	3.1234643	2.969516	2.7033124	2.4888043	2.3329046	2.2185578	2.1323168	2.0654013	2.0121663	1.968896	1.9330825	1.9029745	1.8773224	1.8552172	1.8359686	1.8190701	1.8041093	1.7907797	1.7788208	1.7680376	1.7582579	1.749357	1.7412113	1.7337372	1.7268498	1.7204828	1.7145797	1.7090877	1.703972	1.6991884	1.6947081	1.6905	1.6865404	1.6828097	1.6792864	1.6759524	1.6727918	1.6697918	1.6669427	1.6642293	1.661638	1.6591654	1.6568005	1.6545368	1.6523619	1.6502737	1.6482577	1.6463145	1.6444337	1.642608	1.6408352	1.6391045	1.6374133	1.6357536	1.6341156	1.6324973	1.6308914	1.6292949	1.627695	1.6260943	1.6244777	1.6228452	1.6211916	1.619507	1.6177909	1.6160409	1.6142448	1.6124072	1.6105143	1.6085719	1.6065747	1.6045144	1.6023923	1.6002034	1.5979471	1.5956234	1.5932277	1.5907609	1.5882185	1.5856036	1.5829135	1.5801494	1.5773077	1.5743904	1.5714004	1.5683157	1.5651771	1.5619655	1.5586821	1.5553272	1.5519019	1.5484096	1.5448506	1.5412244	1.5375347	1.5337809	1.5299674	1.5260954	1.5221653	1.51818	1.5141407	1.5100508	1.50591	1.5017219	1.4974871	1.4932082	1.4888872	1.4845253	1.4801253	1.475688	1.4712169	1.4667112	1.4621742	1.457608	1.4530157	1.4483958	1.4437507	1.4390832	1.4343953	1.4296863	1.4249597	1.4202169	1.4154588	1.4106876	1.4059044	1.4011091	1.3963046	1.3914909	1.3866707	1.3818446	1.3770145	1.3721806	1.3673435	1.3625062	1.3576666	1.3528302	1.3479944	1.3431615	1.3383328	1.3335075	1.3286873	1.3238757	1.319069	1.3142701	1.3094811	1.3047003	1.2999294	1.2951717	1.2904226	1.285687	1.2809637	1.2762533	1.2715575	1.2668747	1.2622086	1.2575577	1.252923	1.2483051	1.2437032	1.2391182	1.2345526	1.2300063	1.2254763	1.2209663	1.2164768	1.2120072	1.2075588	1.2031291	1.1987197	1.1943337	1.1899707	1.1856287	1.1813076	1.1770115	1.1727363	1.168485	1.1642584	1.1600534	1.1558734	1.1517173	1.1475856	1.1434792	1.1393971	1.1353399	1.1313094	1.1273028	1.1233213	1.1193683	1.1154392	1.1115372	1.1076611	1.1038119	1.0999892	1.0961922	1.0924227	1.0886803	1.0849656	1.0812774	1.0776175
3.125421	3.1252456	3.0500209	2.8351684	2.6251359	2.459594	2.3331094	2.2354698	2.1585999	2.0968509	2.0463204	2.0042877	1.9688243	1.9385265	1.9123555	1.8895409	1.869467	1.8516839	1.8358196	1.8215812	1.80873	1.7970742	1.786456	1.7767419	1.7678175	1.7595979	1.7519932	1.7449436	1.7383851	1.7322718	1.7265583	1.7212038	1.7161771	1.7114487	1.7069925	1.7027841	1.6988019	1.6950327	1.6914501	1.6880488	1.684809	1.68172	1.6787711	1.6759521	1.6732522	1.6706594	1.6681705	1.6657784	1.6634688	1.6612341	1.6590736	1.6569736	1.6549289	1.6529323	1.6509777	1.6490557	1.6471657	1.6452922	1.6434351	1.6415848	1.639734	1.6378814	1.6360186	1.63414	1.6322361	1.6303065	1.6283454	1.6263433	1.6243035	1.6222165	1.6200781	1.6178867	1.6156381	1.6133316	1.6109656	1.6085337	1.606035	1.603469	1.6008309	1.5981258	1.5953488	1.5924983	1.5895745	1.5865819	1.583514	1.5803751	1.5771617	1.5738772	1.5705041	1.5670798	1.5635864	1.5600266	1.5564014	1.5527072	1.5489531	1.5451369	1.5412598	1.5373241	1.5333288	1.5292817	1.5251784	1.5210243	1.516822	1.5125692	1.5082728	1.5039306	1.499547	1.4951211	1.4906574	1.4861569	1.4816214	1.4770534	1.4724525	1.4678227	1.4631646	1.4584802	1.4537731	1.4490421	1.4442884	1.4395174	1.4347268	1.4299194	1.4250975	1.4202611	1.4154118	1.4105526	1.4056851	1.4008075	1.3959228	1.391034	1.386139	1.3812406	1.3763397	1.3714385	1.366536	1.3616368	1.3567364	1.3518407	1.3469479	1.3420615	1.3371786	1.3323032	1.3274347	1.322574	1.3177232	1.3128798	1.3080477	1.3032277	1.2984195	1.2936219	1.288838	1.2840679	1.2793109	1.2745694	1.2698444	1.265133	1.2604388	1.2557613	1.2511021	1.2464586	1.2418351	1.2372289	1.2326427	1.228076	1.2235287	1.2190026	1.2144955	1.2100087	1.2055458	1.2011048	1.196683	1.1922847	1.187909	1.1835563	1.1792283	1.1749215	1.1706402	1.1663824	1.1621475	1.1579386	1.1537533	1.1495943	1.1454575	1.1413491	1.1372631	1.1332052	1.1291728	1.1251664	1.1211855	1.1172318	1.1133037	1.1094023	1.1055298	1.1016819	1.0978631	1.0940701	1.0903044	1.0865666	1.0828559	1.0791733
3.1253805	3.125366	3.0922425	2.9337418	2.7407913	2.5735843	2.4395506	2.3331983	2.2480221	2.1788075	2.1217155	2.0739515	2.0334737	1.9987774	1.9687315	1.9424754	1.9193468	1.8988249	1.8804954	1.8640285	1.8491534	1.835655	1.8233528	1.8120871	1.8017414	1.7922013	1.7833781	1.7751954	1.7675805	1.7604837	1.7538477	1.7476294	1.7417893	1.7362958	1.7311198	1.7262307	1.7216057	1.7172235	1.7130654	1.7091156	1.7053531	1.7017676	1.6983432	1.6950724	1.6919399	1.6889372	1.6860518	1.6832745	1.6805974	1.6780133	1.6755157	1.6730895	1.6707326	1.6684343	1.6661844	1.6639812	1.6618164	1.6596774	1.657564	1.6554615	1.6533684	1.6512756	1.6491796	1.6470748	1.6449506	1.6428041	1.6406295	1.6384254	1.636184	1.6338953	1.6315647	1.6291856	1.6267548	1.6242648	1.6217141	1.619104	1.6164311	1.6136938	1.6108906	1.608019	1.6050774	1.6020669	1.5989896	1.5958412	1.5926207	1.5893301	1.5859716	1.5825424	1.5790461	1.5754788	1.5718491	1.5681329	1.564373	1.5605499	1.5566665	1.5527214	1.5487193	1.5446596	1.5405455	1.5363781	1.5321594	1.5278907	1.5235746	1.5192109	1.5148036	1.5103554	1.5058643	1.5013357	1.4967712	1.4921701	1.4875356	1.4828718	1.4781765	1.4734535	1.4687035	1.4639297	1.4591331	1.454314	1.4494767	1.4446199	1.4397479	1.43486	1.4299587	1.4250448	1.4201195	1.4151856	1.410243	1.405293	1.4003385	1.3953779	1.3904164	1.3854499	1.3804833	1.3755161	1.3705511	1.3655876	1.3606277	1.3556706	1.3507205	1.3457739	1.3408339	1.3359026	1.3309791	1.3260651	1.32116	1.3162661	1.3113815	1.3065114	1.3016524	1.2968066	1.2919743	1.2871575	1.2823567	1.2775681	1.2727975	1.2680441	1.2633054	1.2585875	1.2538854	1.2492024	1.2445381	1.239893	1.2352678	1.2306619	1.2260779	1.221514	1.2169724	1.2124496	1.2079502	1.2034736	1.1990207	1.1945879	1.1901799	1.1857947	1.1814332	1.1770958	1.1727836	1.1684953	1.1642312	1.159992	1.1557783	1.1515895	1.147427	1.1432886	1.1391782	1.1350923	1.1310333	1.1269995	1.1229939	1.1190146	1.1150624	1.1111368	1.1072373	1.1033671	1.0995232	1.0957079	1.0919189	1.0881593	1.0844258	1.0807208
3.1253276	3.1253331	3.1121204	3.0039394	2.8362448	2.674366	2.5372541	2.4249589	2.3332241	2.2576942	2.1948135	2.1418517	2.0967467	2.0579348	2.0242226	1.994689	1.9686275	1.945462	1.9247459	1.906112	1.8892686	1.8739686	1.8600101	1.8472314	1.8354821	1.8246431	1.81462	1.8053198	1.7966624	1.7885906	1.7810414	1.7739651	1.7673234	1.7610748	1.7551832	1.7496175	1.7443547	1.7393674	1.7346348	1.7301359	1.7258544	1.7217743	1.71788	1.7141584	1.7105957	1.7071788	1.7038989	1.7007459	1.6977074	1.6947757	1.691936	1.6891885	1.6865151	1.683915	1.6813761	1.6788895	1.6764485	1.6740457	1.6716722	1.6693205	1.6669842	1.664656	1.6623296	1.6599977	1.6576507	1.6552904	1.6529037	1.6504946	1.6480479	1.6455635	1.6430372	1.6404672	1.6378456	1.6351737	1.6324478	1.6296617	1.6268132	1.6239049	1.6209327	1.6178952	1.6147927	1.6116215	1.6083854	1.6050806	1.6017079	1.5982692	1.5947616	1.5911865	1.587549	1.5838426	1.5800755	1.5762441	1.5723504	1.5683737	1.5643592	1.5602881	1.5561599	1.5519779	1.5477433	1.5434563	1.5391203	1.5347377	1.5303078	1.5258331	1.5213184	1.5167602	1.5121652	1.5075333	1.5028661	1.4981652	1.4934324	1.4886699	1.4838806	1.4790635	1.4742233	1.4693604	1.4644752	1.4595702	1.4546469	1.4497073	1.4447511	1.4397835	1.4348018	1.4298116	1.4248096	1.419801	1.4147843	1.4097627	1.4047354	1.3997058	1.3946754	1.3896432	1.3846098	1.3795794	1.3745499	1.3695233	1.3645017	1.3594856	1.354475	1.3494713	1.3444743	1.3394865	1.3345089	1.3295403	1.3245814	1.3196359	1.3147025	1.3097799	1.3048724	1.2999778	1.2950981	1.2902337	1.2853854	1.2805542	1.2757387	1.2709398	1.2661604	1.2613984	1.2566555	1.2519323	1.2472275	1.2425437	1.2378801	1.2332369	1.2286141	1.2240143	1.2194364	1.2148788	1.2103443	1.2058327	1.2013451	1.1968806	1.192439	1.188023	1.183628	1.1792601	1.1749167	1.1705972	1.1663038	1.1620356	1.1577922	1.1535754	1.1493847	1.14522	1.1410799	1.1369694	1.1328838	1.1288247	1.1247931	1.1207888	1.1168103	1.112861	1.1089391	1.1050442	1.1011763	1.0973375	1.0935258	1.0897425	1.0859874	1.082261
3.1252587	3.1252732	3.1204839	3.051553	2.9128861	2.7619123	2.6258485	2.5103471	2.4138598	2.3332183	2.2653804	2.2078052	2.1584907	2.1158676	2.0787208	2.0460951	2.0172298	1.9915308	1.9685116	1.9477861	1.9290284	1.911973	1.8964049	1.8821392	1.869015	1.8569078	1.8456963	1.8352923	1.8256086	1.8165771	1.8081284	1.800209	1.7927717	1.7857693	1.7791691	1.7729354	1.7670403	1.7614539	1.7561498	1.7511097	1.7463126	1.7417428	1.7373786	1.7332067	1.7292169	1.7253906	1.7217172	1.7181884	1.7147864	1.7115042	1.7083336	1.7052633	1.7022796	1.6993769	1.6965458	1.6937797	1.6910639	1.6883959	1.6857648	1.683162	1.6805816	1.6780145	1.675459	1.6728998	1.6703353	1.6677604	1.6651627	1.6625446	1.6598966	1.6572164	1.6544951	1.6517342	1.6489277	1.646071	1.6431592	1.6401974	1.6371784	1.6340979	1.6309577	1.627754	1.6244894	1.6211597	1.6177655	1.6143043	1.6107794	1.6071891	1.6035349	1.5998148	1.5960323	1.5921884	1.5882815	1.5843136	1.5802838	1.576198	1.5720546	1.5678362	1.5635835	1.5592775	1.5549216	1.5505162	1.5460631	1.5415643	1.5370213	1.5324361	1.5278107	1.5231471	1.5184463	1.5137111	1.5089411	1.5041413	1.4993098	1.4944525	1.4895672	1.4846557	1.4797238	1.4747714	1.4697982	1.4648064	1.4597974	1.4547752	1.4497378	1.4446889	1.4396302	1.4345599	1.4294825	1.4243975	1.4193077	1.4142151	1.4091173	1.4040183	1.3989172	1.3938172	1.3887202	1.3836241	1.3785324	1.3734437	1.3683602	1.3632838	1.3582135	1.353152	1.3480983	1.343055	1.3380214	1.3329992	1.3279892	1.3229903	1.318005	1.3130341	1.3080765	1.3031343	1.2982079	1.2932962	1.2884016	1.2835256	1.2786672	1.2738246	1.2690015	1.2641973	1.259413	1.2546479	1.2499043	1.2451813	1.2404789	1.235799	1.2311401	1.2265018	1.2218878	1.2172952	1.2127272	1.2081821	1.2036597	1.1991614	1.1946875	1.1902379	1.1858137	1.1814139	1.1770391	1.1726897	1.1683664	1.1640688	1.1597975	1.1555525	1.151333	1.1471397	1.1429751	1.1388358	1.1347255	1.13064	1.1265825	1.1225529	1.1185511	1.1145759	1.1106291	1.1067111	1.1028206	1.098958	1.095124	1.0913181	1.0875416	1.083792
