AstraDynamic 40
1300.00
 -0.573119545  0.00138552363
 -0.572119511  0.00138720387
 -0.571119477  0.00138888312
 -0.570119443  0.00139056336
 -0.569119409  0.00139224261
 -0.568119375  0.00139392285
 -0.567119341  0.00139723281
 -0.566119307  0.00140075874
 -0.565119273  0.00140428467
 -0.564119239  0.0014078106
 -0.563119205  0.00141133652
 -0.56211917  0.00141486245
 -0.561119136  0.00142044905
 -0.560119102  0.00142617039
 -0.559119068  0.00143189173
 -0.558119034  0.00143761307
 -0.557119  0.00144333341
 -0.556118966  0.00144905475
 -0.555118932  0.00145752233
 -0.554118898  0.00146600576
 -0.553118864  0.00147448919
 -0.55211883  0.00148297163
 -0.551118795  0.00149145506
 -0.550118761  0.00150011682
 -0.549118727  0.00151220246
 -0.548118693  0.00152428811
 -0.547118659  0.00153637375
 -0.546118625  0.0015484594
 -0.545118591  0.00156054504
 -0.544118557  0.00157313495
 -0.543118523  0.00159001959
 -0.542118489  0.00160690521
 -0.541118455  0.00162378984
 -0.54011842  0.00164067447
 -0.539118386  0.0016575601
 -0.538118352  0.00167548299
 -0.537118318  0.00169883992
 -0.536118284  0.00172219684
 -0.53511825  0.00174555278
 -0.534118216  0.00176890971
 -0.533118182  0.00179226663
 -0.532118148  0.00181751977
 -0.531118114  0.00184966131
 -0.530118079  0.00188180284
 -0.529118045  0.00191394437
 -0.528118011  0.0019460859
 -0.527117977  0.00197822743
 -0.526117943  0.00201361651
 -0.525117909  0.00205772579
 -0.524117875  0.00210183507
 -0.523117841  0.00214594435
 -0.522117807  0.00219005363
 -0.521117773  0.00223416291
 -0.520117739  0.00228361211
 -0.519117704  0.00234405618
 -0.51811767  0.00240450125
 -0.517117636  0.00246494631
 -0.516117602  0.00252539137
 -0.515117568  0.00258583544
 -0.514117534  0.00265481347
 -0.5131175  0.00273757819
 -0.512117466  0.0028203429
 -0.511117432  0.00290310663
 -0.510117398  0.00298587135
 -0.509117364  0.00306863607
 -0.508117329  0.00316475751
 -0.507117295  0.00327803305
 -0.506117261  0.00339130859
 -0.505117227  0.00350458414
 -0.504117193  0.00361785869
 -0.503117159  0.00373113424
 -0.502117125  0.00386498678
 -0.501117091  0.00401997905
 -0.500117057  0.00417497231
 -0.499117023  0.00432996457
 -0.498116989  0.00448495684
 -0.497116954  0.00463994911
 -0.49611692  0.00482623882
 -0.495116886  0.00503827109
 -0.494116852  0.00525030237
 -0.493116818  0.00546233364
 -0.492116784  0.00567436492
 -0.49111675  0.00588639619
 -0.490116716  0.00614553761
 -0.489116682  0.00643554452
 -0.488116648  0.00672555143
 -0.487116614  0.00701555834
 -0.486116579  0.00730556525
 -0.485116545  0.00759557217
 -0.484116511  0.00795586781
 -0.483116477  0.00835243426
 -0.482116443  0.00874900071
 -0.481116409  0.00914556617
 -0.480116375  0.00954213262
 -0.479116341  0.00993870006
 -0.478116307  0.0104393344
 -0.477116273  0.0109814358
 -0.476116235  0.0115235372
 -0.475116205  0.0120656377
 -0.474116175  0.0126077381
 -0.473116135  0.0131498395
 -0.472116105  0.0138449478
 -0.471116065  0.0145856198
 -0.470116035  0.0153262917
 -0.469115995  0.0160669637
 -0.468115965  0.0168076346
 -0.467115935  0.0175483076
 -0.466115895  0.0185124277
 -0.465115865  0.0195236174
 -0.464115825  0.020534808
 -0.463115795  0.0215459987
 -0.462115765  0.0225571883
 -0.461115725  0.023568379
 -0.460115695  0.0249036262
 -0.459115655  0.0262824506
 -0.458115625  0.0276612741
 -0.457115595  0.0290401016
 -0.456115555  0.030418926
 -0.455115525  0.0317977535
 -0.454115485  0.0336428853
 -0.453115455  0.0355194155
 -0.452115425  0.0373959468
 -0.451115385  0.0392724761
 -0.450115355  0.0411490064
 -0.449115315  0.0430255377
 -0.448115285  0.0455667229
 -0.447115245  0.0481130163
 -0.446115215  0.0506593096
 -0.445115185  0.053205596
 -0.444115145  0.0557518903
 -0.443115115  0.058340896
 -0.442115075  0.0617800785
 -0.441115045  0.0652192651
 -0.440115015  0.0686584516
 -0.439114975  0.0720976332
 -0.438114945  0.0755368207
 -0.437114905  0.0790971896
 -0.436114875  0.0837095317
 -0.435114845  0.0883218757
 -0.434114805  0.0929342187
 -0.433114775  0.0975465608
 -0.432114735  0.102158903
 -0.431114705  0.107010488
 -0.430114675  0.113129832
 -0.429114635  0.119249176
 -0.428114605  0.125368511
 -0.427114565  0.131487855
 -0.426114535  0.137607199
 -0.425114495  0.144127
 -0.424114465  0.152115748
 -0.423114435  0.160104507
 -0.422114395  0.168093256
 -0.421114365  0.176082011
 -0.420114325  0.18407076
 -0.419114295  0.192651896
 -0.418114265  0.202837338
 -0.417114225  0.213022746
 -0.416114195  0.22320817
 -0.415114155  0.233393594
 -0.414114125  0.243579003
 -0.413114095  0.25453503
 -0.412114055  0.267090557
 -0.411114025  0.279646066
